file,log_weight,rf_distance,weighted_rf,euclidean,particle_factor,move_type,type
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9941885527,0.139104110674,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9941885527,0.139104110674,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9941885527,0.139104110674,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9941885527,0.139104110674,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,0.9361810911,0.128894000899,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9941885527,0.139104110674,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9941885527,0.139104110674,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9941885527,0.139104110674,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,0.9361810911,0.128894000899,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9126939523,0.127702351162,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9126939523,0.127702351162,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9126939523,0.127702351162,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9126939523,0.127702351162,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,1.0222528695,0.150073953429,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,1.0222528695,0.150073953429,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9451959027,0.137963768704,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9451959027,0.137963768704,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9451959027,0.137963768704,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9451959027,0.137963768704,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9451959027,0.137963768704,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9451959027,0.137963768704,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9451959027,0.137963768704,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9451959027,0.137963768704,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9126939523,0.127702351162,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9451959027,0.137963768704,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0678591383,0.169641510853,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,1.0222528695,0.150073953429,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0678591383,0.169641510853,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9822708581,0.14427494352,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9695188805,0.140045669593,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9695188805,0.140045669593,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9451959027,0.137963768704,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0678591383,0.169641510853,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0293785969,0.137598781213,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9822708581,0.14427494352,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9695188805,0.140045669593,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0293785969,0.137598781213,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0293785969,0.137598781213,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9736578537,0.134373965785,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9736578537,0.134373965785,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9736578537,0.134373965785,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9736578537,0.134373965785,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0341240759,0.144237654437,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0341240759,0.144237654437,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9474264849,0.127759884263,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9965678065,0.150227457113,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9965678065,0.150227457113,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9965678065,0.150227457113,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0341240759,0.144237654437,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0384457085,0.141411950623,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9965678065,0.150227457113,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9965678065,0.150227457113,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8843581849,0.127763315501,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0027785277,0.14039819781,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8843581849,0.127763315501,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,0.9399409939,0.137455274814,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9914723297,0.130234484791,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9965678065,0.150227457113,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8843581849,0.127763315501,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8843581849,0.127763315501,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8843581849,0.127763315501,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8843581849,0.127763315501,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8843581849,0.127763315501,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8843581849,0.127763315501,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8843581849,0.127763315501,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8843581849,0.127763315501,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,0.8343332335,0.124744740214,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,0.8565136089,0.115073887631,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,0.8795201255,0.114965456017,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,0.8343332335,0.124744740214,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8990527889,0.152876995988,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,0.8343332335,0.124744740214,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0451199531,0.167884288208,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,1.1151658533,0.159772799647,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.1196499809,0.17347778449,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,0.8565136089,0.115073887631,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0451199531,0.167884288208,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.1196499809,0.17347778449,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.1196499809,0.17347778449,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.1196499809,0.17347778449,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,6,1.0888029631,0.154506605849,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,6,0.9368380591,0.12944676638,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9633450665,0.135315868848,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,6,1.0888029631,0.154506605849,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8590534341,0.120605996183,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8590534341,0.120605996183,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0896444581,0.147747081351,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8590534341,0.120605996183,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8590534341,0.120605996183,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.1207417971,0.162723804899,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8590534341,0.120605996183,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,2,0.8285834021,0.114211484465,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8590534341,0.120605996183,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8590534341,0.120605996183,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.7876507435,0.11543489138,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9300641717,0.130332604239,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0663592517,0.156259189386,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8590534341,0.120605996183,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0663592517,0.156259189386,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9300641717,0.130332604239,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0663592517,0.156259189386,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0597028737,0.149403826251,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0663592517,0.156259189386,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9871069293,0.132621602489,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9871069293,0.132621602489,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9830830484,0.159214870604,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9830830484,0.159214870604,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8582341293,0.113305552261,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8582341293,0.113305552261,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.871849227,0.119827555028,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,6,1.0476646699,0.150060752201,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,6,1.0476646699,0.150060752201,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,1.0597028737,0.149403826251,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,6,1.0476646699,0.150060752201,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9871069293,0.132621602489,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,6,1.0476646699,0.150060752201,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,6,1.0476646699,0.150060752201,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,6,1.0476646699,0.150060752201,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,6,1.0476646699,0.150060752201,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,6,1.0476646699,0.150060752201,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9877288571,0.135029101169,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9877288571,0.135029101169,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9877288571,0.135029101169,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9877288571,0.135029101169,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9830830484,0.159214870604,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.883932465,0.125924580932,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9877288571,0.135029101169,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.9877288571,0.135029101169,1,guided,sts-online
50tax_trim_t1.run1.guided.p1.json,0.0,4,0.8582341293,0.113305552261,1,guided,sts-online
