file,log_weight,rf_distance,weighted_rf,euclidean,particle_factor,move_type,type
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9941885527,0.139104110674,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9941885527,0.139104110674,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9941885527,0.139104110674,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9941885527,0.139104110674,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,2,0.9361810911,0.128894000899,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9941885527,0.139104110674,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9941885527,0.139104110674,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9941885527,0.139104110674,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,2,0.9361810911,0.128894000899,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,2,0.9361810911,0.128894000899,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9126939523,0.127702351162,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9126939523,0.127702351162,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9126939523,0.127702351162,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9126939523,0.127702351162,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,2,1.0222528695,0.150073953429,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,2,1.0222528695,0.150073953429,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9451959027,0.137963768704,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9451959027,0.137963768704,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9451959027,0.137963768704,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9451959027,0.137963768704,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9451959027,0.137963768704,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9451959027,0.137963768704,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9451959027,0.137963768704,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9126939523,0.127702351162,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9451959027,0.137963768704,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9451959027,0.137963768704,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,2,1.0222528695,0.150073953429,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9451959027,0.137963768704,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,1.0678591383,0.169641510853,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,1.0678591383,0.169641510853,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,1.0678591383,0.169641510853,10,guided,sts-online
50tax_trim_t1.run1.guided.p10.json,0.0,4,0.9451959027,0.137963768704,10,guided,sts-online
